filename,preprocessed_text,people,places
BE-KBR00_12126493_19380904_00_00_00_0_01_0004_27611402_article1.txt,y a dla joie  chez les femmes une fantaisie de marcel antoine rire est le propre de lhomme mais aussi de la femme les femmes peuvent aussi bien que nous se  tenir les cotes  mieux que nousmême puisque pour créer eve on chipa à adam l une de ses côtelettes la fantaisie que vous donnera samedi marcel antoine vous est dédiée mesdames vous y entendrez de joyeux mâles rendre hommage à la gaîté féminine mais aussi de gentes damoiselles vous proclamer leur joie de vivre edith piaffe maria s tord les plus célèbres vedettes comme les plus modestes ouvrières rient de leurs plus belles dents et pour vous mesdames ce nest pas peu dire ne laissez pas à lhomme le monopole du rire votre gaîté nous est indispensable pour accepter lexistence avec sérénité riez mesdames mesdemoiselles riez même à nos dépens et nous seront heureux de vous voir joyeuses et pour vous mettre en train écoutez donc cette fantaisie qui abolit toute mélancolie   y a dla joiechez les femmes   x x x,"['edith piaffe', 'dla joiechez', 'nousmême', 'adam', 'marcel antoine']",[]
BE-KBR00_12126493_19380904_00_00_00_0_01_0004_27611402_article2.txt,une fantaisie pleine de charme de lise coliny solitude cest toujours avec un plaisir renouvelé qu on attend la  demiheure de lise coliny  au micro de radioschaerbeek elle met dans la composition de ces programmes tout son cœur son esprit de femme sensible délicate et fine le choix des chansons quelle offre au cours de ces trente minutes de fantaisie est minutieusement étudié tour à tour enjouée et mélancolique elle donne dans son debit la note juste la nuance exacte et comme elle possède outre ses parfaites qualités de speaker un délicieux talent de diseuse elle charme ses auditeurs et admirateurs en leur détaillant les œuvres des meilleurs auteurs une chanson dite par elle est un véritable régal bien à laise devant son micro elle est en chantant dans son véritable élément elle se donne à son art en y mettant toute son âme le sujet quelle a choisi pour sa prochaine fantaisie est  solitude  solitude cest lermite farouche qui se cache au fond des bois cest le rêveur qui fuit le fracas de la ville cest lamoureux abandonné qui regrette les beaux jours  solitude cest le speaker tout seul devant la mystérieuse petite boîte parletil pour des foules ou pour des prunes lise coliny jen suis persuadé ne parle pas pour des prunes car vous serez tous mercredi prochain à lécoute pour entendre cette charmante fantaisie   solitude    m a,[],['lécoute']
BE-KBR00_12126493_19380911_00_00_00_0_01_0004_27611499_article1.txt,y a dla joie au théâtre une fantaisie de marcel antoine l art dramatique peut être gai et lurt scénique nest pas nécessairement un poison par contre un opéra  comique peut fort bien être mélancolique voire douloureux pour vous plaire pour vous amuser marcel antoine vous conduira le samedi 17 septembre dans ce lieu de plaisir  le théâtre vous entendrez des scènes extraites de pièces gaies et aussi des vedettes que vous aimez car elles ne manquent jamais une occasion de vous dilater la rate dans lintimité des coulisses tout le monde semble joyeux depuis le modeste machiniste jusquà la célèbre et rutilante étoile le jeune premier nest pas le dernier à samuser le ballerine balaye ses soucis et le petit rat sourit de toutes ses dents louvreuse ellemême ouvre large bouche pour éclater de rire et lhabilleuse ne déguise pas son hilarité bref au théâtre tout le monde samuse ou tout au moins tout le monde peul samuser et on en profite soyez donc à lécoute samedi prochain et vous verrez quen scène il y a de lallégresse de lallégresse à plateau comme dirait lautre xxx,"['marcel antoine', 'louvreuse', 'lhabilleuse']",[]
BE-KBR00_12126493_19380911_00_00_00_0_01_0004_27611499_article2.txt,douces etreintes une fantaisie de lise coliny cest cupidon  un cupidon joyeux  qui présidera à la prochaine fantaisie de lise coliny notre charmante ladyspeaker vous parlera cette fois de la douceur de la tendresse du bonheur des étreintes dans les bras vigoureux du mâle lamante se blottit la tête dans le creux de lépaule de celui quelle aime elle écoute émue les tendres aveux puis elle crie son bonheur de se sentir ainsi protégée on sen lasse sans sen lasser etroitement unis on suit le sentier du bonheur sans mélange au cours de cette fantaisie vous aurez la joie dentendre vos vedettes préférées et aussi lise coliny qui vous chantera ellemême de cette voix que vous aimez tant quelques beaux et tendres couplets damour peutêtre réussiratelle à faire mentir le proverbe qui dit  qui trop embrasse mal étreint ne manquez donc pas dêtre à écoute le mardi 13 septembre à 16 h 15 m a,"['ladyspeaker', 'cupidon']",['sen']
BE-KBR00_12126493_19380918_00_00_00_0_01_0004_27611596_article1.txt,a travers champs une fantaisie bucolique de lise coliny quittant les sujets moroses lise coliny va cette semaine vous offrir une fantaisie pimpante joyeuse et fraîche vous goûterez avec elle tous les charmes de la campagne par monts et par vaux nous laccompagnerons en écoutant de beaux et joyeux refrains quelques jolies chansons qui formeront une rétrospective des vacances à peine terminées nous foulerons dun pied agile les bois les prés les champs les sentiers tout baignés dun rutilant soleil dété comme on nen fait plus   je temmène à la campagne   vous dira dun petit air malicieux lise coliny et elle sèmera deci delà des couplets qui chantent les délices de la nature ce ne sont pas les chants champêtres qui manquent  il y a  la chanson des blés dor   la voix des chênes   adieu notre petite étable    les trois petits cochons   coquelicot  le coq a chanté    le préauxclercs   savezvous planter des choux   etc etc en tout cas notre ladyspeaker saura comme de coutume faire un choix judicieux qui vous plaira et ce sera parfait si elle émaillé çà et là sa causerie de refrains chantés par eilemême car sa voix claire pleine de vie et surtout de jeunesse plaît à tous sans exception  ne ratez donc pas la promenade délicieuse que lise coliny nous propose à travers champs le 23 septembre à 16 heures marcel antoine,"['eilemême', 'marcel antoine', 'ladyspeaker', 'vaux nous laccompagnerons']",[]
BE-KBR00_12126493_19380918_00_00_00_0_01_0004_27611596_article2.txt,y a dla joie dans le milieu une fantaisie spéciale de marcel antoine on sest toujours demandé pourquoi on nommait le milieu cette catégorie de gens que lon tient plutôt à lécart  le milieu cest la pègre la basse classe le monde des apaches et des gigolettes bref un monde peu recommandable si vous navez pas peur de coudoyer celle faune spéciale mais pittoresque marcel antoine vous invite le 24 septembre à voir nénesse et prosper dans leur  propre milieu  si jose ainsi mexprimer dans les bouges où vous descendrez vous verrez des faces patibulaires et vous enrichirez votre vocabulaire dargot rassurezvous cependant on ne joue pas que du surin chez les apaches  on joue aussi de laccordéon et cest principalement au son de cet instrument aux accents plaintifs comme lappel désespéré dun  pante  quon  descend  que totorlebalafré invite pour la java sa régulière et autour deux grouille tout un monde interlope  mauvais garçons au sourire enjôleur apaches à rouflaquettes gangsters aristocratiques filles de joie au sourire mélancolique repris de justice qui exhibent avec orgueil dimpressionnants tatouages métèques interdits de séjour forçats évadés vamps aguichantes quun strident sifflet de  policesecours  suffit à éparpiller vous verrez tout cela et cela vous changera un peu des couplets sirupeux que vous chantent la bouche en cœur de poule des ténors qui portent pour vous séduire mesdames une chevlure goménolée et un nom dapéritif xxx,"['prosper', 'lon', 'marcel antoine', 'jose', 'nénesse']","['surin', 'totorlebalafré', 'laccordéon']"
BE-KBR00_12126493_19380925_00_00_00_0_01_0004_27611693_article1.txt,y a dla joie  avec mireille une fantaisie de marcel antoine le 1er octobre à 15 heures mireille  un rayon de soleil mireille  toute la grâce toute la finesse tout lesprit de la chanson bien française mireille  lhumour et la fantaisie vous connaissez tous cette frêle silhouette une petite femme menue blonde timide une voix aiguë comme un tintement de clochettes les sujets quelles choisit sont petits comme elle  les petits chapeaux le petit pot au lait les petits lutins le petit dessin ses chansons sont de véritables petits chefsdœuvre que lon écoute toujours avec infiniment de plaisir  les trois gendarmes   le vieux château   isabelle   ma grandmère était gardebarrière  et tant dautres écrites pour la plupart en collaboration avec le spirituel poète jean nohain sont devenues rapidement célèbres depuis le fameux  couché dans le foin  et lon peut dire que la minuscule mireille a sur ses frêles épaules un respectable bagage en vous offrant cette fantaisie le 1er octobre à 15 heures marcel antoine passera en revue pour vous plaire les meilleures et les plus joyeuses chansons de mireille et vous y prendrez  nous nen doutons pas  un plaisir extrême xxx,"['mireille  lhumour', 'jean nohain', 'dla', 'marcel antoine', 'mireille', 'gardebarrière']",[]
BE-KBR00_12126493_19380925_00_00_00_0_01_0004_27611693_article2.txt,nostalgie fantaisie musicale de lise coliny apres vous avoir parlé des douces étreintes et de leurs délices lise coliny a choisi pour cette semaine un sujet plus mélancolique  nostalgie nostalgie cest le regret des belles choses perdues ou tout au moins éloignées cest la douleur que lon éprouve quand lêtre quon aime vous a faussé compagnie les hasards de la vie vous débarquent sur de lointains rivages le pays est splendide la vie y est facile on a tout pour être heureux et pourtant parfois on regrette ce quil est convenu dappeler  la patrie  ce bout de terrain délimité par des poteaux indicateurs et lon caresse lespoir de revoir bien vite les visages familiers de la terrenatale on a le  mal du pays  mal terrible que seul le retour peut guérir lise coliny experte en la matière a su trouver les chansons bien dans la note qui vous diront toute la mélancolie des malheureux exilés car il faut bien le dire dans le firmament de la radio notre charmante ladyspeaker a su se créer une place enviable et les nombreuses lettres quelle reçoit témoignent de la sympathie quelle récolte parmi tes auditeurs le micro na plus de secret pour elle et sa voix particulièrement radiogénique fait les délices de ses nombreux admirateurs aussi jen suis convaincu au cours des délicieuses  demiheures  quelle nous presente chaque semaine léther est encombre car tous les sansfilistes amateurs de beaux programmes ouvrent leur diffuseur pour capter cette captivante artiste ne manquez donc pas le mardi 27 septembre à 16 h 15 la nouvelle fantaisie de lise coliny   nostalgie   marcel antoine,"['radiogénique', 'léther', 'marcel antoine', 'ladyspeaker', 'coliny']",[]
BE-KBR00_12126493_19381002_00_00_00_0_01_0004_27611790_article1.txt,gai marionsnous une fantaisie de lise coliny  mariezvous donc  mariezvous donc  cest si gentil cest si bon   ainsi chantait jadis lejal le créateur de maints succès cest pour sefforcer de vous prouver toutes les joies de la vie conjugale que lise coliny a choisi ce thème pour sa prochaine fantasie le passage devant monsieur le maire et devant monsieur le curé est une cérémonie qui compte dans la vie dun homme et dune femme aussi bien entendu  un simple oui et vous voilà lié pour longtemps  quand jeune homme vous voyez apparaître devant vous celle qui représente le type parfait de la femme exceptionnelle vous brûlez du désir daller demander sa main le mariage se présente à vous comme le summum du bonheur evidemment il ny a pas de roses sans épines me direzvous et dans les deux les plus purs de lhymen le plus tendre passent parfois certains nuages bah  cest la vie  et quand avrès léchange de mots parfois aigresdoux ou quelque bris de vaisselle on se réconcilie et on passe léponge on est complètement daccord pour trouver que le mariage est la plus belle des inventions quitte à changer davis au premier virage dans la fantaisie quelle vous présentera jimagine que lise coliny vous montrera le mariage comme un paradis incomparablement beau elle vous le dira elle vous le chantera et réussira peutêtre à convaincre les hésitants à convertir les incrédules en tout cas que vous soyez pour ou contre le mariage soyez à lécoute mardi 4 octobre prochain et vous apprécierez une fois de plus tout le charme et le talent de la plus sympathique des  speakerines  lise coliny  marcel antoine,"['marcel antoine', 'coliny', 'lécoute mardi 4', 'sefforcer']",[]
BE-KBR00_12126493_19381007_00_00_00_0_01_0004_27611839_article1.txt,les larmes une fantaisie pleine damertune de lise coliny un sujet mélancolique naturellement mais qui vous permettra dentendre de bien jolies chansons vous écouterez les plus belles voix pousser tristement leur  sol  pleureur lise coliny experte dans lart de choisir la musique appropriée a fait pour cette nouvelle fantaisie une savante incursion dans la discothèque et je puis dire que cest avec joie que vous écouterez cette charmante présentation lacrymale une fois de plus lise coliny aura mérité lapprobation de ses nombreux auditeurs aussi ne manquez pas dêtre à lécoute le mardi 11 octobre pour entendre cette nouvelle fantaisie musicale  les larmes  xxx,[],[]
BE-KBR00_12126493_19381016_00_00_00_0_01_0003_27611935_article1.txt,automne une fantaisie de lise coliny les sanglots longs des violons de lautomne bercent mon coeur dune langueur monotone ainsi chantait verlaine cest ce thème quempruntera lise coliny pour la nouvelle fantaisie quelle nosu présentera le mardi 18 octobre à 16 h 15 mais rassurezvous lautomne nest pas une saison exclusivement mélancolique les arbres sse dénudent mais la nature revêt une parure charmante et les femmes exhibent de nouvelles toilettes lautomne cest déjà la saison des fêtes des bals des soirées lautomne cest mais lise coliny vous dira tout cela mieux que moi en illustraat sa causerie de jolies chansons,"['rassurezvous lautomne nest', 'nosu', 'verlaine']",[]
BE-KBR00_12126493_19381016_00_00_00_0_01_0004_27611984_article1.txt,y a dla joie a la rue une fantaisie de marcel antoine a rue fourmille en incidents variés souvent humoristiques souvent pittoresques une balade dans les artères de la ville vous procure mainte occasion de vous amuser avec marcel antoine nous ferons le samedi 22 octobre une petite promenade qui ne manquera certes pas de piquant nous entendrons le cri des camelots et des marchandes de quatresaisons nous entendrons les chauffeurs de taxe échanger des politesses et les agents de police interpeller les chauffards nous entendrons tout cela et bien dautres choses encore en écoutant cette demiheure de gaîté  y a d la joie à la rue,"['dla', 'marcel antoine']",[]
BE-KBR00_12126493_19381030_00_00_00_0_01_0004_27612178_article1.txt,vieilles chansons fantaisie de lise coliny cest en quelque sorte une rétrospective de la chanson que vous offrira cette semaine lise coliny puisant dans ses vieux cartons et dans le fond poussiéreux de la discotèque elle en retirera à votre intention les charmants refrains qui ont ému nos grandmères la mode a passé les rythmes ont changé mais nous conservons précieusement le souvenir de ces jolies choses que le temps na pas ternies pour ma part je souhaite que lise coliny trouve pour illustrer sa causerie le minimum de disques elle sera forcée de cette façon dinterpréter elleméme la plupart de ses chansons et nous ne pourrons que nous en réjouir car il nest pas nécessaire nestce pas que jinsiste encore sur le charme de sa voix et la perfection de sa diction notre gentille camarade est modeste et le moindre compliment la fait rougir ne de ses admiratrices  elles sont légion  traduisait dans une lettre limpression de la majorité des auditeurs   les causeries de lise coliny écrivaitelle sont parfaites elles nont quun défaut  lise coliny ny chante pas assez  nul doute que pour vous plaire notre ladyspeaker se mette à louvrage ce qui nous vaudra le grand plaisir découter souvent celle quon appela à tort la  lucienne boyer belge   lucienne boyer  non cent mille fois non lise coliny tout simplement et comme dirait rene dorin  cesty pas mieux comme ça  marcel antoine,"['rene dorin  cesty', 'lucienne boyer', 'coliny cest', 'marcel antoine', 'écrivaitelle', 'ladyspeaker']",[]
BE-KBR00_12126493_19381030_00_00_00_0_01_0004_27612178_article2.txt,une emission gaie le 5 novembre y a dla joie  dans livresse une fantaisie de marcel antoine dans une opérette célèbre de franz lehar on entend unchinois chanter dune voix suave   toujours saoul rire   les meilleurs pochards sont en effet ceux qui gardent leur bonne humeur cest sur ce thème que marcel antoine a brodé sa prochaine fantaisie il vous prouvera  ou tentera de le faire  que dans la folle ivresse on peut trouver la gaîté le vin diton dissipe la tristesse et la  bière  nest pas toujours funèbre on peut par faitement être noir et voir la vie en rose  au cours de cette fantaisie vous entendrez de bien joyeux ivrognes parmi ceuxci les  classiques   bach victor boucher et bien dautres je ne sais si cela vous donnera envie de boire mats en tout cas cela vous divertira ce cocktail dhumour vous sera servi le samedi 5 novembre nous vous conseillons de nen pas perdre une goutte x x x,"['franz lehar', 'diton', 'dla', 'marcel antoine', 'bach victor']",[]
BE-KBR00_12126493_19381106_00_00_00_0_01_0004_27612227_article3.txt,samedi 12 novembre y a dla joie a deux une fantaisie de marcel antoine cest vrai à deux la vie est bien plus agréable ce fut dans doute lavis dadam quand il se vit doté dune compagne tout seul on sennuie il ny a même pas moyen de faire une belotte on ne simagine pas philémon sans baucis roméo sans juliette don quichotte sans sancho et slache sans olive de tout temps lêtre humain a recherché la compagnie robinson se plaisait dans son île pace quil avait vendredi et pèlissou voyait son cachot moins sombre grâce à son araignée dans sa fantaisie de samedi  que vous ne manquerez pas découter marcel antoine vous parlera de tout cela et vous partagerez certes son avis à deux y a dla joie x x x,"['baucis roméo', 'pèlissou', 'dla', 'marcel antoine', 'marcel antoine cest']",[]
BE-KBR00_12126493_19381106_00_00_00_0_01_0004_27612275_article1.txt,programmes choisis samedi 12 novembre  a 15 h 30   y a d la joie à deux  fantaisie musicale par marcel antoine,['marcel antoine'],[]
BE-KBR00_12126493_19381106_00_00_00_0_01_0004_27612275_article2.txt,prénoms de femmes une fantaisie de lise coliny les prénoms de femmes ont inspiré pas mal de poètes de chansonniers et de compositeurs lopéra ou lopérette nous ont fourni manon judith frédérique jeannette rosemarie véronique louise etc etc dautres prénoms jurent célèbres  marguerite de faust charlotte de werther héloïse la chaste suzanne la belle hélène mimi que saisje encore pour sa prochaine fantaisie lise coliny a choisi un sujet inépuisable elle neut quà tendre la main dans les rayons de la discothèque et prendre les yeux fermés une collection de titres tous les artistes ont dans leur répertoire de quoi vous contenter largement mesdames sans faire de jalouses  si tu veux faire mon bonheur marguerite    caroline  caroline  mets tes ptits souliers vernis   suzon la blanchisseuse a ouvert le coeur douvrard chevalier a spirituellement chanté les charmes de valentine et les poilus de la  der des der  ont glorifié la madelon  prénoms de femmes  autant de fleurs dans le parterre de la chanson  de mimi à marylou en passant par marinette martha ninon ernestine et antoinette u y a de quoi remuer bien des souvenirs cest vous dire que la fantaisie de lise cbliny est faite pour vous plaire et vous divertir  aussi croyezmoi  mardi ne la ratez pas marcel antoine,"['madelon', 'martha ninon ernestine', 'antoinette u', 'cbliny', 'judith frédérique jeannette rosemarie véronique louise', 'douvrard chevalier', 'marguerite de faust charlotte de werther', 'valentine', 'marcel antoine', 'mimi', 'saisje', 'hélène mimi', 'suzanne']","['lopéra', 'caroline  caroline  mets tes ptits souliers vernis   suzon la blanchisseuse', 'lopérette', 'marylou']"
BE-KBR00_12126493_19381113_00_00_00_0_01_0004_27612372_article1.txt,sélection de la semaine lundi 14 novembre a 13 h 20  les aventures de slache par marcel antoine mardi 15 novembre  a 16 h 15   pour vos beaux yeux mesdames  fantaisie musicale par lise coliny jeudi 1 7 novembre  a 13 h 50 et 14 h 20   pour sous plaire  intermède par fernand coppieters pianiste virtuose avec le concours de lise coliny diseuse samedi 19 novembre a 15 h 30  y a dla joie en europe  fantaisie musicale par marcel antoine,"['marcel antoine', 'marcel antoine mardi', 'fernand coppieters', 'slache']",['europe']
BE-KBR00_12126493_19381113_00_00_00_0_01_0004_27612372_article2.txt,y a dla joie en europe fantaisie baladeuse de marcel antoine dans tous les pays de leurope il y a des occasions de rire et des genres bien particuliers de plaisanteries les français ont la gaudriole les anglais lhumour les belges la zwanze etc battant tous les records de vitesse nous ferons samedi prochain avec marcel antoine le tour de cette partie du monde en une demiheure tour deurope et tour de babel car nous aurons loccasion douïr maint dialecte et tout cela dans la note la plus enjouée et dans le ton de la fantaisie la plus échevelée vous ne regrettez pas ce voyage dautant que vous naurez aucun frais de déplacement vous naurez que la peine de tourner le bouton de votre poste sur londe de radioschaerbeek et vous serez certain de passer trente minutes de joie soyez donc à lécoute le samedi 19 novembre à 15 h 30 x x x,"['marcel antoine', 'douïr']","['babel', 'europe', 'leurope', 'deurope', 'londe', 'français']"
BE-KBR00_12126493_19381113_00_00_00_0_01_0004_27612372_article3.txt,pour vos beaux yeux lœil fut de tout temps par les poètes assez cité pour chanter tout le charme des yeux il nest pas nécessaire davoir été à lécole des pupilles dans la fantaisie oculaire que vous présentera mardi prochain lise coliny il sera bien entendu question des yeux de femme  les aton chantées mesdames vos charmantes mirettes quils soient bleus verts pers en amande ou en boule de loto vos yeux nous charment et nous fascinent aussi pour augmenter lattrait la séduction vous faites de savants travaux ces travaux à lœil nous coûtent parfois les yeux de la tête rimmel kohl bâtons divers augmentent sensiblement léclat de vos prunelles au détriment de notre budget enfin nul ne vous en tient rigueur car si vous voulez avoir lœil vivant nestce pas pour nous aveugler et le fait est que vous nous en mettez plein la vue vous écoutere servies par lise coliny de bien jolies chansons interprétées par vos artistes préférés parmi lesquels espéronsle lise coliny ellemême elle ma formellement promts pour ce jourlà dêtre particulièrement en voix  marcel antoine,"['marcel antoine', 'espéronsle', 'rimmel kohl bâtons', 'aton']",['lœil']
BE-KBR00_12126493_19381118_00_00_00_0_01_0004_27612469_article1.txt,vers les rives exotiques une fantaisie ensoleillée de lise coliny cette fois lise coliny nous invite à faire un beau voyage et ma foi nul ne se plaindra  bien au contraire  de cette agréable compagnie nous partirons avec elle vers les rives lointaines embaumées de parfums étranges et captivants nous écouterons les douces mélopées ou les danses bruyantes enthousiastes parfois sauvages de ces pays pleins de mystères débarquant dans ces contrées inconnues le voyageur est sidéré dabord cest la nature ellemême qui le surprend qui lémerveille une végétation grandiose splendide aux riches couleurs un ciel incomparablement bleu un décor paradisiaque il poursuit sa route dans cette île délicieusement belle et il va de surprise en surprise cicerone habile au débit charmant lise coliny vous guidera vers ces pays enchanteurs et avec elle vous en apprécierez toutes les beautés je men voudrais dempiéter sur son terrain en vous faisant connaître avant elle litinéraire de cette croisière musicale jen laisse à lise coliny toute la surprise ne manquez donc pas de la suivre mardi prochain et sans quitter votre fauteuil vous aurez la joie de faire le plus merveilleux des voyages au paradis marcel antoine,"['cicerone', 'marcel antoine']",[]
BE-KBR00_12126493_19381125_00_00_00_0_01_0004_27612566_article1.txt,y a dla joie dans le commerce une fantaisie de marcel antoine les rayons des magasins ne sorti pas toujours des rayons ensoleillés il y a de sombres boutiques de louches officines et de tristes entrepôts mais il suffit dun commis bavard dun client bruyant pour quà linstant tout se metamorphose le patron oublie la crise la patronne oublie ses petits ennuis personnels et tous les clients ont le sourire il y a de la joie dans la boutique la boutique ellemême ou le genre de commerce qui sy pratique nont rien à voir avec lhumour du personnel on peut vendre des cotillons et être mélancolique et par contre on peut vendre des cercueils et avoir la mine réjouie je ne sais dans quelles boutiques vous conduira samedi prochain marcel antoine mais ce que nous savons nous le savons de marcel cest que vous passerez une heure bien joyeuse alors ne ratez pas cette émission xxx,"['marcel antoine', 'marcel cest']",[]
BE-KBR00_12126493_19381125_00_00_00_0_01_0004_27612566_article2.txt,vieilles chansons une fantaisie de marcel antoine interprétée par lise coliny et théo parlon le 2 décembre à 15 h 40 on évoquera pour vous de vieux souvenirs qui ne se rappelle ces vieilles mais toujours jolies chansons  davantguerre  des chansons damour murmurées du bout des lèvres des refrains parfois sirupeux mais non dépourvus de charme dalbret georgel yvette guilbert des noms qui ont fait la gloire de la chanson et le succès des musichalls des cabarets que lon appelait à lépoque  caf conc ce sera un retour vers les temps lointains où le tramway coûtait 2 sous où lon samusait malgré labsence du ciné et de la t s f belle époqueque feront revivre pour nous nos charmants interprètes  lise colin et theo parlon x x x,"['georgel yvette', 'theo parlon x', 'lon', 'marcel antoine', 'lise coliny', 'théo parlon']",['lépoque']
BE-KBR00_12126493_19381204_00_00_00_0_01_0003_27612662_article1.txt,selection lundi 5 decembre  a 15 h 30  a y a dlà joie au musichall  fantaisie musicale par marcel antoine mardi 6 decembre  a 16 h 15   lhiver  fantaisie musicale par lise coliny,['marcel antoine mardi'],[]
BE-KBR00_12126493_19381204_00_00_00_0_01_0004_27612615_article2.txt,lhiver fantaisie de lise coliny lhiver est à nos portes il fera son apparition le 22 décembre exactement à 12 h 13 minutes mais lise coliny na pas eu la patience dattendre jusquelà pour nous offrir une fantaisie hivernale ce sera un avantgoût de cette saison que le poète  triste cortège  lhiver cest lépoque des rhumes des grippes des pieds gelés des gouttesaunez des foulards et des braseros mais cest aussi la joyeuse époque des fêtes des bals nous avons des compensations  heureusement lise coliny accompagnera sa fantaisie de jolies chansons qui rappelleront tous les plaisirs et toutes les misères de lhiver et pour dégeler les plus moroses elle chantera de sa voix si chaudement agréable quelques jolis morceaux je pourrais lui conseiller quelques morceaux appropriés par exemple   angèle   blanche neige   on ne patine pas avec la moue  et comme interprètes   crock  noëlnoël liverdan etc etc ecoutez la fantaisie de lise coliny et jen suis persuadé vous envisagerez lhiver proche avec beaucoup moins dappréhension car vous le savez comme moi la voix de notre charmante  ladyspeaker  na rien de réfrigérant bien au contraire et ce sera pour vous plaisirs variés et divers marcel antoine,"['crock  noëlnoël liverdan', 'marcel antoine', 'jusquelà']",[]
BE-KBR00_12126493_19381204_00_00_00_0_01_0004_27612663_article1.txt,y a dla joie fantaisie musicale de marcel antoine samedi prochain si vous êtes bien sages on vous conduira au musichall il y aura de latmosphère de la foule et divers personnages vous écouterez avec joie les meilleurs artistes du genre ceux qui ont fait la gloire des plus célèbres scènes de musichall chevalier trenet la houpa ray ventura et tant dautres on vous promet trente minutes de plaisir et vous ne serez pas déçus prenez lécoute au jour annoncé et vous passerez les plus agréables moments xxx,"['marcel antoine', 'trenet']",['houpa ray ventura']
BE-KBR00_12126493_19381211_00_00_00_0_01_0003_27612759_article1.txt,les airs de films fantaisie de lise coliny voila un sujet certes qui plaira à tous la plus belle propagande de la chanson cest  après la radio bien entendu  le cinéma mais le ciné a encore lavantage de montrer le personnage qui chante un peu de patience la télévision approche en attendant nous sommes heureux de voir à lécran nos vedettes préférées y aller de leur petit refrain qui na pas conserve le souvenir des chansons que créa lilian harvey par exemple chevalier grace moore jeannette mac donald garat gravey tous ces noms sont gravés dans nos mémoires à des titres divers vous réentendrez  sans les voir  le mardi 13 décembre vos interprètes préférés et ce sera pour vous certainement une agréable réminiscence et lise coliny sans doute voudra participer vocalement à cette rétrospective ce qui nous plaira infiniment fautil le dire aussi ne manquez pas sa fantaisie de mardi vous auriez mille raisons de le regretter  marcel antoine,"['coliny voila', 'marcel antoine', 'lilian harvey', 'grace moore jeannette', 'mac donald garat gravey']",[]
BE-KBR00_12126493_19381211_00_00_00_0_01_0004_27612760_article1.txt,samedi 17 décembre y a dla joie avec les chiens fantaisie de marcel antoine marcel antoine qui est un très grand ami de nos frères à quatre pattes  les toutous  leur a consacré sa prochaine fantaisie les chiens cest sa marotte cest ditil pour moi une sorte de  clebstomanie   je ne sais de quel chien vous parlera notre humoriste mais ce ne sont pas les sujets qui manquent depuis le fameux toutou dalcibiade en passant par tous les cabots roquets molosses ou autres  zinnekes   ce qu il y a de meilleur dans lhomme c est le chien   disait jadis charlet le chien est non seulement notre ami le plus fidèle mats cest aussi notre amuseur de tous les jours quand il fait ses petits tours familiers il semble du reste y prendre autant de plaisir que nousmêmes vous qui aimez les bêtes soyez à lécoute samedi prochain et ma foi si la fantaisie de marcel antoine ne vous plaît pas il vous restera toujours la ressource de lui garder un chien de votre chienne  x x x,"['marcel antoine marcel antoine', 'marcel antoine']",[]
BE-KBR00_12126493_19381218_00_00_00_0_01_0004_27612809_article2.txt,y a dla joie dans lorchestre  une fantaisie musicoabracadabrante de marcel antoine vous aurez la joie dassister samedi à une très amusante fantaisie de marcel antoine vous assisterez par louïe aux élucubrations musicales dun orchestre en folie et peutêtre mieux que des instruments chirurgicaux ceux de lorchestre vous tritureront le tympan piano trombone violon ou xylophone sentendant à merveille pour ne plus sentendre vous offriront un concert déconcertant dont vous garderez  en suis convaincu un souvenir vivace xxx,['marcel antoine'],[]
BE-KBR00_12126493_19381218_00_00_00_0_01_0004_27612857_article1.txt,une fantaisie de lise coliny les artistes que vous aimez le titre seul pourrait se passer de commentaires   les artistes que vous aimez  cest vous dire que lise coliny pour sa nouvelle fantaisie a cherché à plaire à tous evidemment tous les goûts sont dans la nature vous madame vous restez pétrifiée dadmiration quand les roucoulades de tino rost viennent délicatement chatouiller votre trompe deustache par contre votre voisin voire même votre mari trouve la voix de votre préféré agaçante et ses couplets sirupeux il en est de même pour tous les artistes  ou dénommés tels ils ont tous leurs admirateurs et leurs détracteurs aussi sincères aussi emballés les uns que les autres comme disait très justement quelquun   on ne peut pas être louïe jor  les vedettes évidemment ont leur vogue je vous rappellerai la visite que nous fit jadis henri garat visite au cours de laquelle le créateur du fameux  chemin du paradis  dut subir lassaut frénétique dadmiratrices trop enthousiastes qui mirer tout en œuvre pour erm porter de leur idole un souvenir palpable ce qui valut à linfortuné garat de rentrer à lhôtel presua en haillons grâce à la radio nous avons chez nous sans nous déranger la visite quotidienne de nos artistes préférés et lise coliny vous le prouvera une fois de plus en vous offrant sa fantaisie marcel antoine,"['henri garat', 'tino rost', 'marcel antoine', 'louïe jor', 'linfortuné garat']",['lhôtel presua']
